Unnamed: 0,id,account_name,facebook_id,twitter_id,instagram_id,youtube_id,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
0,a-63addc92509c11eb9aea8c8590014502,Salisa,0,0,255210,0,Influencer,0,0,200371,0,0.0,0.0,19345.0,0.0,0,0,337,0,200371,19345.0,337,Micro
1,a-63acb326509c11eb9aea8c8590014502,พลอย CocoPsyche,190316000000000,215498482,27037812,UCozLn6MYkPJ9q0rl0ePX3PA,Influencer,0,14,7983,25,0.0,95.0,9657.0,53800.0,0,20,125,2,8022,63552.0,147,Micro
2,a-63aa9820509c11eb9aea8c8590014502,Bew Varaporn,174571000000000,0,27267851,UCHxUo3oQLnND1loFjxHvOTA,Influencer,359110,0,5395207,407872,50851.0,0.0,349150.0,530000.0,1462,0,586,165,6162189,930001.0,2213,Macro
3,a-63ac7370509c11eb9aea8c8590014502,นักรีวิวสมัครเล่น,380896000000000,524057471,10836321,0,Influencer,2728275,1627744,123364,0,406403.0,92279.0,13886.0,0.0,3213,1290,283,0,4479383,512568.0,4786,Macro
4,a-63ab2c5e509c11eb9aea8c8590014502,Ninew Yopang,641443000000000,1.11924e+,19617857,UCVwOinyAQOA1it1VfaWquzQ,Influencer,0,0,14010,32,0.0,0.0,15720.0,1400.0,0,0,78,16,14042,17120.0,94,Micro
5,a-63abf256509c11eb9aea8c8590014502,lumai (@looookmai),0,8.20785e+,7636803030,0,Influencer,0,0,5251,0,0.0,0.0,890.0,0.0,0,0,51,0,5251,890.0,51,End-user
6,a-63aea7bc509c11eb9aea8c8590014502,minireview_by_mint,0,0,8563573780,0,Influencer,0,0,2399,0,0.0,0.0,1426.0,0.0,0,0,38,0,2399,1426.0,38,Nano
7,a-63aeb478509c11eb9aea8c8590014502,nanapat,0,0,3657727,0,Influencer,0,0,561674,0,0.0,0.0,30017.0,0.0,0,0,291,0,561674,30017.0,291,Micro
8,a-63ab560c509c11eb9aea8c8590014502,Pureswan,160126000000000,8.77872e+,36056065,UCyckAipioiuhPV17VUstwZQ,Influencer,0,0,65597,48814,0.0,0.0,15374.0,82700.0,0,0,97,54,114411,98074.0,151,Micro
9,a-63abda28509c11eb9aea8c8590014502,jimmakeup,137820000000000,0,346627680,UC-WQANI-MMUqIxibiVex5YA,Influencer,0,0,85920,7,0.0,0.0,82819.0,1120.0,0,0,280,1,85927,83939.0,281,Micro
10,a-63aeedbc509c11eb9aea8c8590014502,ppraewq,0,0,0,UCYGy1fRmdPun61cqHaE-kFw,Influencer,0,0,0,63688,0.0,0.0,0.0,34500.0,0,0,0,19,63688,34500.0,19,Micro
11,a-63ae63a6509c11eb9aea8c8590014502,jejee__s,0,0,1456727223,0,Influencer,0,0,207829,0,0.0,0.0,43284.0,0.0,0,0,249,0,207829,43284.0,249,Micro
12,a-63ac86a8509c11eb9aea8c8590014502,น้องนอนในห้องลองเสื้อ,2046830000000000,0,6119137522,0,Influencer,99731,0,62842,0,18954.0,0.0,3430.0,0.0,3220,0,333,0,162573,22384.0,3553,Micro
13,a-63ae1dce509c11eb9aea8c8590014502,belltatcha,0,0,184130045,0,Influencer,0,0,515922,0,0.0,0.0,136892.0,0.0,0,0,174,0,515922,136892.0,174,Macro
14,a-63abcc0e509c11eb9aea8c8590014502,iceamore,1687900000000000,7.06503e+,426993395,UCLGFZ2cDoCKZ4592XavdpaQ,Influencer,0,0,45223,2,0.0,0.0,13617.0,2890.0,0,0,227,1,45225,16507.0,228,Micro
15,a-63ad9d5e509c11eb9aea8c8590014502,Cute Anongnart,0,0,4124976,0,Influencer,0,0,2010140,0,0.0,0.0,145379.0,0.0,0,0,173,0,2010140,145379.0,173,Macro
16,a-63aaebfe509c11eb9aea8c8590014502,Jayzpanda,1588490000000000,0,266944230,0,Influencer,4925,0,6602,0,3107.0,0.0,7272.0,0.0,937,0,320,0,11527,10379.0,1257,Micro
17,a-63ac43f0509c11eb9aea8c8590014502,ของขวัญ วศินี สิทธิวรพงศ์,1396270000000000,56053982,4427688,UC-KEohy5ILW9zMKO8X4JAtw,Influencer,0,1543374,774640,29076,0.0,191546.0,81824.0,130000.0,0,1287,561,87,2347090,403370.0,1935,Macro
18,a-63ac2dc0509c11eb9aea8c8590014502,tommy_hairstylist,0,0,309196548,0,Influencer,0,0,1887,0,0.0,0.0,5986.0,0.0,0,0,91,0,1887,5986.0,91,Nano
19,a-63ab28c6509c11eb9aea8c8590014502,Netty Vichyanond,279930000000000,9.26512e+,2523488656,UC5TwpipeRp0pgbzGMLjRmtQ,Influencer,0,0,251459,163,0.0,0.0,29310.0,4970.0,0,0,469,1,251622,34280.0,470,Micro
20,a-63aa4bf4509c11eb9aea8c8590014502,Arifah KH,1225590000000000,9.88333e+,748429180,UCDuqvTkbXM4QRHYxkg-gM2A,Influencer,88782,0,502833,171075,95196.0,0.0,110071.0,399000.0,633,0,300,62,762690,604267.0,995,Macro
21,a-63ab59b8509c11eb9aea8c8590014502,Richynichakan,0,0,3498756,0,Influencer,0,0,36935,0,0.0,0.0,35730.0,0.0,0,0,218,0,36935,35730.0,218,Micro
22,a-63aa331c509c11eb9aea8c8590014502,นีน่า แพรวเพชร กาญจน์เกียรติกุล,284933000000000,300501933,15772715,UCD78d7Ql9GjulCpUctHczOw,Influencer,0,0,582382,11410,0.0,0.0,119259.0,196000.0,0,0,282,37,593792,315259.0,319,Macro
23,a-63acebc0509c11eb9aea8c8590014502,รีวิวเบๆบ้านๆ,323099000000000,8.24671e+,246510893,UCb69IedaU6SwjOQNLyM1cNw,Influencer,0,0,185,2,0.0,0.0,1153.0,81.0,0,0,5,3,187,1234.0,8,Nano
24,a-63aa39fc509c11eb9aea8c8590014502,Amy Kitiya,1585600000000000,107074665,180523346,UCSSIP-OxRpfZSCFufta3rbg,Influencer,16997501,0,1599761,828564,850838.0,0.0,337335.0,1290000.0,2487,0,233,182,19425826,2478173.0,2902,Mega
25,a-63ab0b84509c11eb9aea8c8590014502,MadamPam,292538000000000,0,637388903,UC8f28g9RvVVH1HdMq4pB1vw,Influencer,0,0,12112,392465,0.0,0.0,7305.0,953000.0,0,0,29,314,404577,960305.0,343,Macro
26,a-63ad65f0509c11eb9aea8c8590014502,โมเม นภัสสร บูรณศิริ,178051000000000,33849773,2175043,UCLHeVa_D8h-l_Y9Ww6CF_Yw,Influencer,0,32003,1180514,147833,0.0,270421.0,779728.0,225000.0,0,48,236,54,1360350,1275149.0,338,Mega
27,a-63aafb8a509c11eb9aea8c8590014502,LEEAH,487547000000000,0,24558648,UCTV27gibr60_wCvK6rJrJfA,Influencer,0,0,720969,298162,0.0,0.0,320152.0,777000.0,0,0,238,59,1019131,1097152.0,297,Mega
28,a-63ad4976509c11eb9aea8c8590014502,เอิ๊ก พีรญา ป้อมอาษา,108337000000000,63753577,30656287,UCjj2pPHTiXRcqhWNyRSqvLg,Influencer,0,165249,101908,8191,0.0,25848.0,82825.0,123000.0,0,703,331,766,275348,231673.0,1800,Macro
29,a-63ac3c84509c11eb9aea8c8590014502,ก็ฝ้ายจะรีวิว,1741850000000000,7.018e+,8744655,UCc2J6ayB7mWGUHu4rg8dTPA,Influencer,0,0,19536,18040,0.0,0.0,4782.0,20600.0,0,0,120,42,37576,25382.0,162,Micro
30,a-63aeac6c509c11eb9aea8c8590014502,mm.sharing,0,0,8675959640,0,Influencer,0,0,3584,0,0.0,0.0,3207.0,0.0,0,0,31,0,3584,3207.0,31,Nano
31,a-63adf1aa509c11eb9aea8c8590014502,The Equinox Fashion,363353000000000,2265895975,1183489885,UCYUG_4wQvoLVgJsFsaK71Zg,Influencer,0,0,27171,0,12548.0,0.0,16682.0,0.0,8,0,116,0,27171,29230.0,124,Micro
32,a-63abc182509c11eb9aea8c8590014502,hackmakeup,1452980000000000,0,45303898,UChyaJ0Ff8O5qKoFFcUJzpaw,Influencer,0,0,147215,464,0.0,0.0,63988.0,44600.0,0,0,486,1,147679,108588.0,487,Macro
33,a-63ac4044509c11eb9aea8c8590014502,ก๊อบแก๊บรีวิว,1844180000000000,3247381862,563704988,UC3fH7nkjAknw0qAFSo9UTfw,Influencer,963908,519504,251,0,401294.0,114713.0,4351.0,0.0,1048,435,2,0,1483663,520358.0,1485,Macro
34,a-63ac2668509c11eb9aea8c8590014502,teethory,1094490000000000,0,257571174,0,Influencer,0,0,31667,0,0.0,0.0,44326.0,0.0,0,0,156,0,31667,44326.0,156,Micro
35,a-63aed638509c11eb9aea8c8590014502,pearlinstyle,310636000000000,8.73014e+,7584063,UCk2v6g55RJ1sMsEE5uXtQNw,Influencer,0,0,42583,1,0.0,0.0,49044.0,4070.0,0,0,187,1,42584,53114.0,188,Micro
36,a-63ad1096509c11eb9aea8c8590014502,ออนนีเยปอ,1416880000000000,232197679,28828289,UCL8cE_NZf4okJgbxVfp0nqw,Influencer,26916,532037,154437,4316,25517.0,48467.0,12162.0,23200.0,770,885,367,19,717706,109346.0,2041,Macro
37,a-63ac4b48509c11eb9aea8c8590014502,จูน June Jellyjune,156629000000000,357932182,8085205,UC_R-zxnAveaNrMykuLmeT-Q,Influencer,0,0,289917,13061,0.0,0.0,44977.0,86600.0,0,0,326,25,302978,131577.0,351,Macro
38,a-63acdcfc509c11eb9aea8c8590014502,รีวิวมนุษย์ผิวแห้ง,147698000000000,0,5552867820,0,Influencer,688506,0,0,0,206999.0,0.0,0.0,0.0,1905,0,0,0,688506,206999.0,1905,Macro
39,a-63accd16509c11eb9aea8c8590014502,มด ดวงกมล ถิระวัฒน์,169038000000000,1.24373e+,5292755,UCNZX1IbveXhEyk6p75AwFmA,Influencer,0,0,711022,103,0.0,0.0,132796.0,75300.0,0,0,1941,6,711125,208096.0,1947,Macro
40,a-63adee30509c11eb9aea8c8590014502,Tewfortew,0,0,0,UCV2Pm71yTsj31_pTOpqlJFQ,Influencer,0,0,0,69032,0.0,0.0,0.0,40900.0,0,0,0,71,69032,40900.0,71,Micro
41,a-63af02fc509c11eb9aea8c8590014502,tonnkhaw,0,0,306735443,0,Influencer,0,0,1596099,0,0.0,0.0,63470.0,0.0,0,0,351,0,1596099,63470.0,351,Micro
42,a-63ae035c509c11eb9aea8c8590014502,Znysomm,0,0,227668800,0,Influencer,0,0,49421,0,0.0,0.0,19634.0,0.0,0,0,98,0,49421,19634.0,98,Micro
43,a-63ac6574509c11eb9aea8c8590014502,ทราย นันทวรรณ พรชัยจันทร์เพ็ญ,1.01501e+,34886734,4196834,UCdQseYZOsfJqJ3ldo9y83oA,Influencer,0,711885,454054,6884,0.0,29185.0,163719.0,129000.0,0,995,614,29,1172823,321904.0,1638,Macro
44,a-63ab6c96509c11eb9aea8c8590014502,SistaCafe,768459000000000,3122758524,3054019357,UCBprglBI3go1nm29cAYs_gw,Influencer,1800476,219222,1181732,6881,1312761.0,213719.0,313781.0,55200.0,12296,3475,547,61,3208311,1895461.0,16379,Mega
45,a-63ae6af4509c11eb9aea8c8590014502,jomjamspch,1563400000000000,1.27471e+,246950304,UCpji3RVqydGXUrjZPpDNE4w,Influencer,0,0,1668384,16344,0.0,0.0,199371.0,46300.0,0,0,203,9,1684728,245671.0,212,Macro
46,a-63aca980509c11eb9aea8c8590014502,พรีม with.peachy,0,9.32629e+,6520625973,0,Influencer,0,0,28239,0,0.0,0.0,12888.0,0.0,0,0,189,0,28239,12888.0,189,Micro
47,a-63adabbe509c11eb9aea8c8590014502,Lee Gade,0,9.9523e+,191197365,0,Influencer,0,0,10682385,0,0.0,0.0,469659.0,0.0,0,0,298,0,10682385,469659.0,298,Macro
48,a-63ae1252509c11eb9aea8c8590014502,atilalnan_,0,0,185950660,UCvTLTwZoyC_efq3tLzHh-wg,Influencer,0,0,1081073,3190,0.0,0.0,177457.0,16200.0,0,0,288,4,1084263,193657.0,292,Macro
49,a-63aa61d4509c11eb9aea8c8590014502,BEHIND the BEAUTY,563681000000000,0,0,0,Influencer,21,0,0,0,99551.0,0.0,0.0,0.0,1,0,0,0,21,99551.0,1,Micro
50,a-63ab9ba8509c11eb9aea8c8590014502,Wongnai Beauty,641318000000000,2517289794,1349491715,0,Influencer,5959284,209034,315552,0,1765046.0,39636.0,153037.0,0.0,15797,671,577,0,6483870,1957719.0,17045,Mega
51,a-63ac22b2509c11eb9aea8c8590014502,sunnyseason,282035000000,72911443,184838435,0,Influencer,0,129,22316,0,0.0,1470.0,4389.0,0.0,0,371,373,0,22445,5859.0,744,Nano
52,a-63ae7e2c509c11eb9aea8c8590014502,kapookphat,0,0,28376467,0,Influencer,0,0,3741174,0,0.0,0.0,254161.0,0.0,0,0,329,0,3741174,254161.0,329,Macro
53,a-63ad8f76509c11eb9aea8c8590014502,Brinkkty,674767000000000,8.94237e+,5686753,UC-DQaiKtl6j3Sa3X22ZDT5g,Influencer,563768,0,8796599,405511,120470.0,0.0,360480.0,409000.0,830,0,556,126,9765878,889950.0,1512,Macro
54,a-63adc3b0509c11eb9aea8c8590014502,Natt Chokejindachai,0,0,4547152,UCptF7DXtW9oxKEcLrfByCSA,Influencer,0,0,2731249,8188,0.0,0.0,173902.0,31800.0,0,0,354,6,2739437,205702.0,360,Macro
55,a-63ac1e8e509c11eb9aea8c8590014502,puffpoy,1669580000000000,83166643,272168048,UCEmaWKKjUfg147-lC76xykQ,Influencer,0,3747,257416,0,0.0,1978.0,77077.0,0.0,0,762,126,0,261163,79055.0,888,Micro
56,a-63ae8c00509c11eb9aea8c8590014502,malinmln,1832480000000000,0,14763826,UCkJVtRX8njaagjq8WKTPV9g,Influencer,0,0,3055019,1048,0.0,0.0,287637.0,45400.0,0,0,583,12,3056067,333037.0,595,Macro
57,a-63ab0f58509c11eb9aea8c8590014502,Maycry999,147891000000000,368327789,43745354112,UCjs4YZe5paS2tOGzBnjZm-g,Influencer,152,0,0,0,63589.0,0.0,0.0,0.0,3,0,0,0,152,63589.0,3,Micro
58,a-63ab90e0509c11eb9aea8c8590014502,Wannita Kumnui,311708000000000,712283688,228135956,0,Influencer,0,170299,4756,0,0.0,4484.0,2464.0,0.0,0,921,41,0,175055,6948.0,962,Nano
59,a-63abebb2509c11eb9aea8c8590014502,lifestylehattaya70,536332000000000,1159699309,13696736,UCEHfXk6y24FLRRhRAnNBB8w,Influencer,463544,128,415649,44502,200129.0,5625.0,102470.0,358000.0,701,23,256,72,923823,666224.0,1052,Macro
60,a-63ae1676509c11eb9aea8c8590014502,bampchr,0,0,354528948,0,Influencer,0,0,383233,0,0.0,0.0,39551.0,0.0,0,0,129,0,383233,39551.0,129,Micro
61,a-63ac0480509c11eb9aea8c8590014502,minipuly,0,102077837,188054517,0,Influencer,0,901,7057,0,0.0,310.0,1412.0,0.0,0,721,264,0,7958,1722.0,985,Nano
62,a-63ad3ad0509c11eb9aea8c8590014502,เมย์ Me.Melissa,130830000000000,0,14845682,UChILlUbUNDg43dC4simkOGQ,Influencer,0,0,8144,126,0.0,0.0,19787.0,93000.0,0,0,78,3,8270,112787.0,81,Macro
63,a-63ab1336509c11eb9aea8c8590014502,Mejungwon Hair Salon,135540000000000,0,26796359,0,Influencer,16404,0,3433,0,36326.0,0.0,1970.0,0.0,4332,0,700,0,19837,38296.0,5032,Micro
64,a-63adb8c0509c11eb9aea8c8590014502,Meiyong Pissini,0,0,187536725,0,Influencer,0,0,389102,0,0.0,0.0,40703.0,0.0,0,0,552,0,389102,40703.0,552,Micro
65,a-63ad542a509c11eb9aea8c8590014502,แพรี่พาย อมตา จิตตะเสนีย์,114259000000000,52735111,4915793,UClUvc8qo1lFGorR1fWBecug,Influencer,0,0,3056161,0,0.0,0.0,1543955.0,0.0,0,0,251,0,3056161,1543955.0,251,Mega
66,a-63ad9494509c11eb9aea8c8590014502,Bybambiandmashi,0,0,6649151549,0,Influencer,0,0,45696,0,0.0,0.0,21981.0,0.0,0,0,125,0,45696,21981.0,125,Micro
67,a-63ad24fa509c11eb9aea8c8590014502,อีฟ Evefee,592279000000000,7.23133e+,2309138,UCCX0QN6e4RqXraBT-N-9OLw,Influencer,0,0,500443,37014,0.0,0.0,62628.0,195000.0,0,0,505,83,537457,257628.0,588,Macro
68,a-63aaf37e509c11eb9aea8c8590014502,Jeban.com,156797000000,625675501,189792924,UCc5kIQs5wxEQKK0WqHv1nvQ,Influencer,1052657,659782,21316,0,1289326.0,299177.0,113617.0,0.0,3060,455,226,0,1733755,1702120.0,3741,Mega
69,a-63ada0f6509c11eb9aea8c8590014502,Frennicha,1813490000000000,2562605444,7602514,UCRGpltBRQ4FMkZZDijjUoTw,Influencer,0,75386,1659084,45848,0.0,22216.0,141037.0,147000.0,0,93,419,57,1780318,310253.0,569,Macro
70,a-63af14ae509c11eb9aea8c8590014502,ต้นหลิว,0,0,205904256,0,Influencer,0,0,1356807,0,0.0,0.0,134086.0,0.0,0,0,176,0,1356807,134086.0,176,Macro
71,a-63ac0868509c11eb9aea8c8590014502,nattiw,201199000000000,1.1224e+,309913185,UCoRz8-NVLdDVB2yhheyXzDw,Influencer,0,0,251340,136,0.0,0.0,92054.0,350.0,0,0,685,2,251476,92404.0,687,Micro
72,a-63ab3938509c11eb9aea8c8590014502,Noyneung Makeup,530000000000000,394902055,5117230,UCGt02SBZBRIOMjdBNN58M5w,Influencer,117723,386334,610519,247243,115998.0,57908.0,71728.0,166000.0,725,413,484,146,1361819,411634.0,1768,Macro
73,a-63abafd0509c11eb9aea8c8590014502,armmakeup,164912000000000,4779372667,15935462,UCtF2i2so6wgrGDnkW73UEKA,Influencer,0,0,119778,1896,0.0,0.0,219385.0,132000.0,0,0,438,31,121674,351385.0,469,Macro
74,a-63ac0c32509c11eb9aea8c8590014502,nongchat,511099000000000,1.01658e+,54310721,UCXTQCl4F8GPjKZE7P4Mz8Vw,Influencer,0,0,6045250,0,0.0,0.0,1186150.0,0.0,0,0,1982,0,6045250,1186150.0,1982,Mega
75,a-63ad41f6509c11eb9aea8c8590014502,เอกพงษ์ จิงหะรานนท์ Lookpad_misazaki,809845000000000,0,3289579288,UCaskfbBmp8b3NxzHmAc5c3Q,Influencer,0,0,3894,8454,0.0,0.0,1973.0,63000.0,0,0,75,28,12348,64973.0,103,Micro
76,a-63ad1b4a509c11eb9aea8c8590014502,อาชิ อาชิตา ศิริภิญญานนท์,917347000000000,89195602,9247913,UClshsyv7mLwBxLLfSSwLAFQ,Influencer,0,130507,11771417,172144,0.0,93265.0,1309225.0,1310000.0,0,196,520,64,12074068,2712490.0,780,Mega
77,a-63acd108509c11eb9aea8c8590014502,มอส ธนพร พลโกษฐ์,150276000000000,8.86166e+,8170072,UCGVGhC7bxY2XDyYKALihKkw,Influencer,0,0,921443,26437,0.0,0.0,180158.0,325000.0,0,0,330,28,947880,505158.0,358,Macro
78,a-63ac9292509c11eb9aea8c8590014502,บ้าคสอจนผัวไม่ทน(@ngamdemarco),0,8.05642e+,528069143,0,Influencer,0,0,27417,0,0.0,0.0,31230.0,0.0,0,0,245,0,27417,31230.0,245,Micro
79,a-63add1f2509c11eb9aea8c8590014502,Pook Jongkol,0,146014225,14215398,0,Influencer,0,0,243369,0,0.0,0.0,48223.0,0.0,0,0,829,0,243369,48223.0,829,Micro
80,a-63ab2538509c11eb9aea8c8590014502,NampunMakeup,324994000000000,0,29223486,UC9t_sVGOGtt1YhKXnyv3-8Q,Influencer,0,0,16633,53,0.0,0.0,50900.0,16.0,0,0,220,8,16686,50916.0,228,Micro
81,a-63ae9290509c11eb9aea8c8590014502,manasaproyy,0,7.09664e+,4687257,0,Influencer,0,0,9814540,0,0.0,0.0,592326.0,0.0,0,0,433,0,9814540,592326.0,433,Macro
82,a-63af0da6509c11eb9aea8c8590014502,zphez,0,0,184553020,0,Influencer,0,0,13056,0,0.0,0.0,4265.0,0.0,0,0,44,0,13056,4265.0,44,Nano
83,a-63abd320509c11eb9aea8c8590014502,iiitoei,836425000000000,164997198,6511987,UCZiAt5qT4xFeP6SsPa05VMg,Influencer,0,108431,26859995,174511,0.0,45849.0,1695319.0,436000.0,0,39,494,31,27142937,2177168.0,564,Mega
84,a-63ad5092509c11eb9aea8c8590014502,แป้ง สุอารี ทรรศนกุลพันธ์,128999000000000,216277418,1768147,UCYSVutXNhzIYfIVaQIZCHBA,Influencer,0,628594,375444,1966,0.0,46719.0,75966.0,117000.0,0,517,558,47,1006004,239685.0,1122,Macro
85,a-63aebf40509c11eb9aea8c8590014502,neayranchana,0,0,24571922,0,Influencer,0,0,199184,0,0.0,0.0,17006.0,0.0,0,0,251,0,199184,17006.0,251,Micro
86,a-63aa47ee509c11eb9aea8c8590014502,Alie BlackCobra,244139000000000,119021969,245802919,UCfvE_OawmisG9gRJHrmlbdA,Influencer,510072,20192,6261151,342158,218223.0,16832.0,350994.0,585000.0,197,48,351,79,7133573,1171049.0,675,Mega
87,a-63ab522e509c11eb9aea8c8590014502,PuPe_so_Sweet,139505000000000,239073089,30609080,UCQHcD7YrlnEacXTMnEcZbpA,Influencer,2050561,1164,83591,1252,139188.0,1073.0,35671.0,37400.0,2252,45,298,4,2136568,213332.0,2599,Macro
88,a-63aa9e1a509c11eb9aea8c8590014502,Blacklist Secret,261152000000000,8.74518e+,3084195394,UCa3khDvSHsalEkY-JFIg2HA,Influencer,1951242,0,2482949,177925,528087.0,0.0,104769.0,195000.0,2283,0,575,100,4612116,827856.0,2958,Macro
89,a-63acb7f4509c11eb9aea8c8590014502,พลอยชมพู วัชรเจริญพงษ์,1417240000000000,8.69983e+,0,UCk-ge9Qgp0cf9-nh5ue-QkA,Influencer,0,0,0,239990,0.0,0.0,0.0,1340000.0,0,0,0,88,239990,1340000.0,88,Mega
90,a-63ab4464509c11eb9aea8c8590014502,Pekky the angel,0,9.26444e+,1575644336,UC3VY3aAKPIKiVAzjqGRRqOw,Influencer,0,0,30904,1276,0.0,0.0,7109.0,62600.0,0,0,239,15,32180,69709.0,254,Micro
91,a-63ab3ff0509c11eb9aea8c8590014502,Pairyinwonderland,556422000000000,73413214,9376923,UC41xhfgqvw2xqrMVo562YOA,Influencer,14351,123,76378,3439,35562.0,1391.0,43031.0,25100.0,572,9,342,28,94291,105084.0,951,Macro
92,a-63ac9e0e509c11eb9aea8c8590014502,ป้าพิม - PaPim,213570000000000,0,184443978,UCdqZrl1jufvqdy8NzJT3SiA,Influencer,0,0,54914,793,0.0,0.0,55210.0,113000.0,0,0,842,35,55707,168210.0,877,Macro
93,a-63ac8a68509c11eb9aea8c8590014502,บลอสซั่ม ชนัญชิดา รุ่งเพชรรัตน์,1146230000000000,0,15177488,UCTFrGr-J2DIcZ1zTwD3fs1g,Influencer,0,0,1224303,1112,0.0,0.0,279760.0,11300.0,0,0,292,4,1225415,291060.0,296,Macro
94,a-63ab85e6509c11eb9aea8c8590014502,Unfull ice,687096000000000,0,9586853,UCKtut2biCkYc4xSOktZPlRA,Influencer,0,0,3840,1859,0.0,0.0,2155.0,27600.0,0,0,95,46,5699,29755.0,141,Micro
95,a-63aca1ce509c11eb9aea8c8590014502,ป๊อบ ปิยนุช จิตตินันทน์,1549210000000000,860881020,10602843,UCet02mk2Fsh3-ajrYt1TtgQ,Influencer,0,1121795,1140375,115016,0.0,46974.0,227951.0,374000.0,0,1142,403,61,2377186,648925.0,1606,Macro
96,a-63aa7110509c11eb9aea8c8590014502,Beauty By Orangina,147873000000000,14931515,173944545,UC2nBysXqkvXzmI9Ob_THcTA,Influencer,165261,27003,18750,4746,153894.0,1837.0,23997.0,29900.0,4982,1359,693,88,215760,209628.0,7122,Macro
97,a-63aa2dae509c11eb9aea8c8590014502,Babyjingko,625248000000000,8.63009e+,11681544,UCWd2wItku4keNUqhAEsMtUA,Influencer,349575,0,4504998,374729,101374.0,0.0,188153.0,466000.0,958,0,431,73,5229302,755527.0,1462,Macro
98,a-63ae5870509c11eb9aea8c8590014502,gynegene,161802000000000,727129603,15861016,UC0WIGVFwWE8zSDc0pRoK6_g,Influencer,0,134075,531780,50256,0.0,13345.0,90856.0,110000.0,0,59,365,20,716111,214201.0,444,Macro
